country_name,date,action_form
switzerland,2011-10-15,demonstrations
switzerland,2011-10-22,"confrontations, blockades"
switzerland,2011-10-22,demonstrations
switzerland,2011-10-22,demonstrations
switzerland,2011-10-22,"confrontations, blockades"
switzerland,2011-10-23,violent protest
switzerland,2011-11-01,demonstrations
switzerland,2011-11-09,demonstrations
switzerland,2011-11-10,demonstrations
switzerland,2011-12-09,demonstrations
switzerland,2011-12-31,demonstrations
switzerland,2012-01-01,demonstrations
switzerland,2012-01-01,violent protest
switzerland,2012-01-01,demonstrations
switzerland,2012-01-01,strikes
switzerland,2012-01-01,demonstrations
switzerland,2012-01-09,demonstrations
switzerland,2012-01-21,demonstrations
switzerland,2012-01-21,violent protest
switzerland,2012-01-21,"confrontations, blockades"
switzerland,2012-01-21,demonstrations
switzerland,2012-01-23,demonstrations
switzerland,2012-01-25,demonstrations
switzerland,2012-01-25,"petitions, symbolic actions"
switzerland,2012-01-27,other protest
switzerland,2012-01-28,other protest
switzerland,2012-01-28,violent protest
switzerland,2012-01-28,demonstrations
switzerland,2012-02-01,demonstrations
switzerland,2012-02-14,"petitions, symbolic actions"
switzerland,2012-03-01,violent protest
switzerland,2012-03-08,"petitions, symbolic actions"
switzerland,2012-03-11,demonstrations
switzerland,2012-03-11,demonstrations
switzerland,2012-04-15,demonstrations
switzerland,2012-05-01,demonstrations
switzerland,2012-05-01,demonstrations
switzerland,2012-05-01,violent protest
switzerland,2012-08-08,demonstrations
switzerland,2012-08-09,demonstrations
switzerland,2012-08-15,"petitions, symbolic actions"
switzerland,2012-10-02,"petitions, symbolic actions"
switzerland,2012-11-01,"petitions, symbolic actions"
switzerland,2012-12-23,"petitions, symbolic actions"
switzerland,2013-01-25,"confrontations, blockades"
switzerland,2013-01-25,"confrontations, blockades"
switzerland,2013-01-26,demonstrations
switzerland,2013-02-26,"petitions, symbolic actions"
switzerland,2013-03-02,violent protest
switzerland,2013-03-02,demonstrations
switzerland,2013-03-13,violent protest
switzerland,2013-03-16,demonstrations
switzerland,2013-04-01,"petitions, symbolic actions"
switzerland,2013-05-24,demonstrations
switzerland,2013-05-25,demonstrations
switzerland,2013-05-26,violent protest
switzerland,2013-05-26,demonstrations
switzerland,2013-06-07,"petitions, symbolic actions"
switzerland,2013-06-13,"petitions, symbolic actions"
switzerland,2013-06-22,demonstrations
switzerland,2013-06-22,"petitions, symbolic actions"
switzerland,2013-06-22,demonstrations
switzerland,2013-08-07,"petitions, symbolic actions"
switzerland,2013-08-09,"confrontations, blockades"
switzerland,2013-10-01,"petitions, symbolic actions"
switzerland,2013-10-02,violent protest
switzerland,2013-10-02,"petitions, symbolic actions"
switzerland,2013-10-10,strikes
switzerland,2013-10-22,"petitions, symbolic actions"
switzerland,2013-11-14,demonstrations
switzerland,2013-11-24,"petitions, symbolic actions"
switzerland,2013-12-03,"petitions, symbolic actions"
switzerland,2014-02-20,demonstrations
switzerland,2014-02-25,demonstrations
switzerland,2014-03-29,strikes
switzerland,2014-06-05,demonstrations
switzerland,2014-06-14,demonstrations
switzerland,2014-11-05,demonstrations
switzerland,2014-11-05,violent protest
switzerland,2014-11-25,"petitions, symbolic actions"
switzerland,2014-12-12,violent protest
switzerland,2015-01-07,demonstrations
switzerland,2015-01-07,demonstrations
switzerland,2015-01-07,demonstrations
switzerland,2015-01-08,demonstrations
switzerland,2015-01-10,demonstrations
switzerland,2015-02-16,demonstrations
switzerland,2015-02-16,demonstrations
switzerland,2015-05-23,demonstrations
switzerland,2015-05-23,demonstrations
switzerland,2015-06-10,demonstrations
switzerland,2015-08-29,demonstrations
switzerland,2015-10-10,demonstrations
switzerland,2015-12-19,violent protest
united kingdom,2000-01-01,demonstrations
united kingdom,2000-01-01,demonstrations
united kingdom,2000-01-01,demonstrations
united kingdom,2000-01-01,"confrontations, blockades"
united kingdom,2000-01-01,violent protest
united kingdom,2000-01-01,"petitions, symbolic actions"
united kingdom,2000-01-01,demonstrations
united kingdom,2000-01-01,violent protest
united kingdom,2000-01-01,violent protest
united kingdom,2000-01-01,other protest
united kingdom,2000-01-01,violent protest
united kingdom,2000-01-01,"confrontations, blockades"
united kingdom,2000-01-01,demonstrations
united kingdom,2000-01-06,"petitions, symbolic actions"
united kingdom,2000-01-06,demonstrations
united kingdom,2000-01-15,demonstrations
united kingdom,2000-01-17,"petitions, symbolic actions"
united kingdom,2000-01-20,demonstrations
united kingdom,2000-01-20,"petitions, symbolic actions"
united kingdom,2000-01-22,violent protest
united kingdom,2000-01-22,demonstrations
united kingdom,2000-01-26,demonstrations
united kingdom,2000-01-26,strikes
united kingdom,2000-02-02,strikes
united kingdom,2000-02-03,demonstrations
united kingdom,2000-02-03,demonstrations
united kingdom,2000-02-03,strikes
united kingdom,2000-02-04,demonstrations
united kingdom,2000-02-05,demonstrations
united kingdom,2000-02-05,"petitions, symbolic actions"
united kingdom,2000-02-06,violent protest
united kingdom,2000-02-10,demonstrations
united kingdom,2000-02-12,demonstrations
united kingdom,2000-02-14,"confrontations, blockades"
united kingdom,2000-02-19,"petitions, symbolic actions"
united kingdom,2000-02-19,demonstrations
united kingdom,2000-02-20,demonstrations
united kingdom,2000-02-22,strikes
united kingdom,2000-02-23,demonstrations
united kingdom,2000-02-25,violent protest
united kingdom,2000-02-29,demonstrations
united kingdom,2000-03-02,demonstrations
united kingdom,2000-03-02,demonstrations
united kingdom,2000-03-06,demonstrations
united kingdom,2000-03-08,"confrontations, blockades"
united kingdom,2000-03-09,demonstrations
united kingdom,2000-03-09,"petitions, symbolic actions"
united kingdom,2000-03-11,demonstrations
united kingdom,2000-03-11,"petitions, symbolic actions"
united kingdom,2000-03-13,violent protest
united kingdom,2000-03-13,demonstrations
united kingdom,2000-03-13,violent protest
united kingdom,2000-03-14,violent protest
united kingdom,2000-03-25,demonstrations
united kingdom,2000-03-31,"petitions, symbolic actions"
united kingdom,2000-03-31,violent protest
united kingdom,2000-04-01,demonstrations
united kingdom,2000-04-06,violent protest
united kingdom,2000-04-08,demonstrations
united kingdom,2000-04-15,demonstrations
united kingdom,2000-04-18,"petitions, symbolic actions"
united kingdom,2000-04-20,strikes
united kingdom,2000-04-30,demonstrations
united kingdom,2000-05-01,violent protest
united kingdom,2000-05-01,demonstrations
united kingdom,2000-05-01,violent protest
united kingdom,2000-05-11,demonstrations
united kingdom,2000-05-16,demonstrations
united kingdom,2000-05-28,violent protest
united kingdom,2000-06-01,violent protest
united kingdom,2000-06-02,demonstrations
united kingdom,2000-06-03,demonstrations
united kingdom,2000-06-03,demonstrations
united kingdom,2000-06-14,demonstrations
united kingdom,2000-06-14,other protest
united kingdom,2000-06-16,demonstrations
united kingdom,2000-06-19,violent protest
united kingdom,2000-06-20,"confrontations, blockades"
united kingdom,2000-06-24,violent protest
united kingdom,2000-06-29,strikes
united kingdom,2000-06-29,strikes
united kingdom,2000-06-29,strikes
united kingdom,2000-07-01,demonstrations
united kingdom,2000-07-01,violent protest
united kingdom,2000-07-03,"confrontations, blockades"
united kingdom,2000-07-03,strikes
united kingdom,2000-07-05,"petitions, symbolic actions"
united kingdom,2000-07-07,violent protest
united kingdom,2000-07-07,demonstrations
united kingdom,2000-07-10,violent protest
united kingdom,2000-07-10,violent protest
united kingdom,2000-07-10,"confrontations, blockades"
united kingdom,2000-07-10,violent protest
united kingdom,2000-07-10,violent protest
united kingdom,2000-07-11,"confrontations, blockades"
united kingdom,2000-07-11,violent protest
united kingdom,2000-07-12,strikes
united kingdom,2000-07-12,demonstrations
united kingdom,2000-07-14,other protest
united kingdom,2000-07-16,demonstrations
united kingdom,2000-07-19,violent protest
united kingdom,2000-07-27,strikes
united kingdom,2000-07-28,strikes
united kingdom,2000-07-30,strikes
united kingdom,2000-08-01,"confrontations, blockades"
united kingdom,2000-08-01,demonstrations
united kingdom,2000-08-01,demonstrations
united kingdom,2000-08-01,"petitions, symbolic actions"
united kingdom,2000-08-03,"confrontations, blockades"
united kingdom,2000-08-03,violent protest
united kingdom,2000-08-06,"petitions, symbolic actions"
united kingdom,2000-08-09,demonstrations
united kingdom,2000-08-12,violent protest
united kingdom,2000-08-12,demonstrations
united kingdom,2000-08-26,demonstrations
united kingdom,2000-08-30,violent protest
united kingdom,2000-09-01,"confrontations, blockades"
united kingdom,2000-09-01,"confrontations, blockades"
united kingdom,2000-09-01,violent protest
united kingdom,2000-09-01,demonstrations
united kingdom,2000-09-01,violent protest
united kingdom,2000-09-02,"confrontations, blockades"
united kingdom,2000-09-05,demonstrations
united kingdom,2000-09-07,strikes
united kingdom,2000-09-07,"confrontations, blockades"
united kingdom,2000-09-07,"confrontations, blockades"
united kingdom,2000-09-07,"confrontations, blockades"
united kingdom,2000-09-08,"confrontations, blockades"
united kingdom,2000-09-08,demonstrations
united kingdom,2000-09-08,"confrontations, blockades"
united kingdom,2000-09-08,"confrontations, blockades"
united kingdom,2000-09-08,demonstrations
united kingdom,2000-09-08,"confrontations, blockades"
united kingdom,2000-09-08,demonstrations
united kingdom,2000-09-08,"confrontations, blockades"
united kingdom,2000-09-09,demonstrations
united kingdom,2000-09-09,"confrontations, blockades"
united kingdom,2000-09-09,"confrontations, blockades"
united kingdom,2000-09-09,demonstrations
united kingdom,2000-09-09,"confrontations, blockades"
united kingdom,2000-09-09,"confrontations, blockades"
united kingdom,2000-09-09,"confrontations, blockades"
united kingdom,2000-09-09,"confrontations, blockades"
united kingdom,2000-09-09,"confrontations, blockades"
united kingdom,2000-09-10,"confrontations, blockades"
united kingdom,2000-09-10,"confrontations, blockades"
united kingdom,2000-09-10,"confrontations, blockades"
united kingdom,2000-09-10,"confrontations, blockades"
united kingdom,2000-09-10,"confrontations, blockades"
united kingdom,2000-09-10,demonstrations
united kingdom,2000-09-10,"confrontations, blockades"
united kingdom,2000-09-10,"confrontations, blockades"
united kingdom,2000-09-10,demonstrations
united kingdom,2000-09-10,"confrontations, blockades"
united kingdom,2000-09-11,violent protest
united kingdom,2000-09-11,strikes
united kingdom,2000-09-11,strikes
united kingdom,2000-09-11,"confrontations, blockades"
united kingdom,2000-09-12,strikes
united kingdom,2000-09-12,demonstrations
united kingdom,2000-09-12,"confrontations, blockades"
united kingdom,2000-09-12,"confrontations, blockades"
united kingdom,2000-09-12,strikes
united kingdom,2000-09-12,"confrontations, blockades"
united kingdom,2000-09-12,"petitions, symbolic actions"
united kingdom,2000-09-12,violent protest
united kingdom,2000-09-12,strikes
united kingdom,2000-09-13,"confrontations, blockades"
united kingdom,2000-09-13,violent protest
united kingdom,2000-09-13,"confrontations, blockades"
united kingdom,2000-09-13,"confrontations, blockades"
united kingdom,2000-09-13,"confrontations, blockades"
united kingdom,2000-09-13,strikes
united kingdom,2000-09-13,"confrontations, blockades"
united kingdom,2000-09-13,violent protest
united kingdom,2000-09-14,"confrontations, blockades"
united kingdom,2000-09-14,"confrontations, blockades"
united kingdom,2000-09-14,demonstrations
united kingdom,2000-09-14,demonstrations
united kingdom,2000-09-14,"confrontations, blockades"
united kingdom,2000-09-14,strikes
united kingdom,2000-09-15,"confrontations, blockades"
united kingdom,2000-09-16,"confrontations, blockades"
united kingdom,2000-09-16,demonstrations
united kingdom,2000-09-20,violent protest
united kingdom,2000-09-23,violent protest
united kingdom,2000-09-24,demonstrations
united kingdom,2000-09-25,demonstrations
united kingdom,2000-10-01,demonstrations
united kingdom,2000-10-02,demonstrations
united kingdom,2000-10-10,demonstrations
united kingdom,2000-10-10,violent protest
united kingdom,2000-10-11,demonstrations
united kingdom,2000-10-11,violent protest
united kingdom,2000-10-12,demonstrations
united kingdom,2000-10-13,demonstrations
united kingdom,2000-10-14,demonstrations
united kingdom,2000-10-16,demonstrations
united kingdom,2000-10-17,violent protest
united kingdom,2000-10-25,demonstrations
united kingdom,2000-10-27,demonstrations
united kingdom,2000-10-28,violent protest
united kingdom,2000-11-04,demonstrations
united kingdom,2000-11-09,demonstrations
united kingdom,2000-11-09,demonstrations
united kingdom,2000-11-12,demonstrations
united kingdom,2000-11-13,demonstrations
united kingdom,2000-11-15,demonstrations
united kingdom,2000-11-22,strikes
united kingdom,2000-11-22,strikes
united kingdom,2000-11-25,strikes
united kingdom,2000-11-26,strikes
united kingdom,2000-11-28,demonstrations
united kingdom,2000-11-30,"petitions, symbolic actions"
united kingdom,2000-12-06,demonstrations
united kingdom,2000-12-12,violent protest
united kingdom,2000-12-13,"confrontations, blockades"
united kingdom,2000-12-13,demonstrations
united kingdom,2000-12-14,strikes
united kingdom,2000-12-15,violent protest
united kingdom,2000-12-15,"confrontations, blockades"
united kingdom,2000-12-20,strikes
united kingdom,2000-12-20,violent protest
united kingdom,2000-12-20,"confrontations, blockades"
united kingdom,2000-12-20,demonstrations
united kingdom,2000-12-22,"petitions, symbolic actions"
united kingdom,2000-12-23,violent protest
united kingdom,2000-12-26,demonstrations
united kingdom,2000-12-26,demonstrations
united kingdom,2000-12-26,"confrontations, blockades"
united kingdom,2000-12-30,violent protest
united kingdom,2000-12-31,violent protest
united kingdom,2000-12-31,violent protest
united kingdom,2000-12-31,violent protest
united kingdom,2001-01-01,violent protest
united kingdom,2001-01-09,"petitions, symbolic actions"
united kingdom,2001-01-12,violent protest
united kingdom,2001-01-12,violent protest
united kingdom,2001-01-13,violent protest
united kingdom,2001-01-15,demonstrations
united kingdom,2001-01-16,violent protest
united kingdom,2001-01-17,demonstrations
united kingdom,2001-01-17,demonstrations
united kingdom,2001-01-17,"petitions, symbolic actions"
united kingdom,2001-01-17,demonstrations
united kingdom,2001-01-17,violent protest
united kingdom,2001-01-17,demonstrations
united kingdom,2001-01-20,demonstrations
united kingdom,2001-01-21,demonstrations
united kingdom,2001-01-21,violent protest
united kingdom,2001-01-22,violent protest
united kingdom,2001-01-23,violent protest
united kingdom,2001-01-25,demonstrations
united kingdom,2001-01-25,"petitions, symbolic actions"
united kingdom,2001-01-25,strikes
united kingdom,2001-01-30,"petitions, symbolic actions"
united kingdom,2001-01-30,demonstrations
united kingdom,2001-02-01,violent protest
united kingdom,2001-02-01,strikes
united kingdom,2001-02-04,violent protest
united kingdom,2001-02-05,violent protest
united kingdom,2001-02-05,strikes
united kingdom,2001-02-08,violent protest
united kingdom,2001-02-08,violent protest
united kingdom,2001-02-12,demonstrations
united kingdom,2001-02-22,"confrontations, blockades"
united kingdom,2001-02-22,"confrontations, blockades"
united kingdom,2001-02-22,"confrontations, blockades"
united kingdom,2001-02-22,"confrontations, blockades"
united kingdom,2001-02-22,demonstrations
united kingdom,2001-02-22,demonstrations
united kingdom,2001-02-22,"confrontations, blockades"
united kingdom,2001-02-22,demonstrations
united kingdom,2001-02-22,demonstrations
united kingdom,2001-02-22,"confrontations, blockades"
united kingdom,2001-02-22,demonstrations
united kingdom,2001-02-22,demonstrations
united kingdom,2001-02-27,demonstrations
united kingdom,2001-02-28,violent protest
united kingdom,2001-03-03,violent protest
united kingdom,2001-03-04,violent protest
united kingdom,2001-03-06,violent protest
united kingdom,2001-03-07,strikes
united kingdom,2001-03-07,strikes
united kingdom,2001-03-11,violent protest
united kingdom,2001-03-17,demonstrations
united kingdom,2001-03-18,demonstrations
united kingdom,2001-03-19,other protest
united kingdom,2001-03-27,strikes
united kingdom,2001-03-29,strikes
united kingdom,2001-04-02,demonstrations
united kingdom,2001-04-05,demonstrations
united kingdom,2001-04-05,demonstrations
united kingdom,2001-04-05,demonstrations
united kingdom,2001-04-06,"confrontations, blockades"
united kingdom,2001-04-06,demonstrations
united kingdom,2001-04-07,demonstrations
united kingdom,2001-04-09,demonstrations
united kingdom,2001-04-10,"confrontations, blockades"
united kingdom,2001-04-11,demonstrations
united kingdom,2001-04-14,demonstrations
united kingdom,2001-04-14,violent protest
united kingdom,2001-04-15,violent protest
united kingdom,2001-04-17,demonstrations
united kingdom,2001-04-17,violent protest
united kingdom,2001-04-17,violent protest
united kingdom,2001-04-17,violent protest
united kingdom,2001-04-19,demonstrations
united kingdom,2001-04-23,demonstrations
united kingdom,2001-04-24,demonstrations
united kingdom,2001-04-25,violent protest
united kingdom,2001-05-01,demonstrations
united kingdom,2001-05-01,violent protest
united kingdom,2001-05-01,"confrontations, blockades"
united kingdom,2001-05-01,violent protest
united kingdom,2001-05-02,strikes
united kingdom,2001-05-03,strikes
united kingdom,2001-05-06,violent protest
united kingdom,2001-05-08,demonstrations
united kingdom,2001-05-10,demonstrations
united kingdom,2001-05-15,violent protest
united kingdom,2001-05-17,demonstrations
united kingdom,2001-05-17,demonstrations
united kingdom,2001-05-19,demonstrations
united kingdom,2001-05-21,demonstrations
united kingdom,2001-05-22,strikes
united kingdom,2001-05-24,strikes
united kingdom,2001-05-26,violent protest
united kingdom,2001-05-26,"petitions, symbolic actions"
united kingdom,2001-05-26,violent protest
united kingdom,2001-05-26,demonstrations
united kingdom,2001-05-27,violent protest
united kingdom,2001-05-28,violent protest
united kingdom,2001-05-28,"confrontations, blockades"
united kingdom,2001-05-29,violent protest
united kingdom,2001-05-30,violent protest
united kingdom,2001-06-01,violent protest
united kingdom,2001-06-02,violent protest
united kingdom,2001-06-02,demonstrations
united kingdom,2001-06-06,violent protest
united kingdom,2001-06-11,"petitions, symbolic actions"
united kingdom,2001-06-14,demonstrations
united kingdom,2001-06-18,demonstrations
united kingdom,2001-06-18,"petitions, symbolic actions"
united kingdom,2001-06-18,"petitions, symbolic actions"
united kingdom,2001-06-20,"petitions, symbolic actions"
united kingdom,2001-06-21,"confrontations, blockades"
united kingdom,2001-06-22,violent protest
united kingdom,2001-07-01,demonstrations
united kingdom,2001-07-02,violent protest
united kingdom,2001-07-03,"confrontations, blockades"
united kingdom,2001-07-04,strikes
united kingdom,2001-07-06,demonstrations
united kingdom,2001-07-06,violent protest
united kingdom,2001-07-07,violent protest
united kingdom,2001-07-08,violent protest
united kingdom,2001-07-14,violent protest
united kingdom,2001-07-15,other protest
united kingdom,2001-07-17,strikes
united kingdom,2001-07-18,strikes
united kingdom,2001-07-18,demonstrations
united kingdom,2001-07-22,violent protest
united kingdom,2001-07-22,violent protest
united kingdom,2001-07-23,demonstrations
united kingdom,2001-07-23,violent protest
united kingdom,2001-07-25,violent protest
united kingdom,2001-07-28,demonstrations
united kingdom,2001-07-28,demonstrations
united kingdom,2001-08-01,strikes
united kingdom,2001-08-03,violent protest
united kingdom,2001-08-06,demonstrations
united kingdom,2001-08-07,demonstrations
united kingdom,2001-08-10,"petitions, symbolic actions"
united kingdom,2001-08-12,demonstrations
united kingdom,2001-08-20,"petitions, symbolic actions"
united kingdom,2001-08-20,demonstrations
united kingdom,2001-08-20,violent protest
united kingdom,2001-08-20,"confrontations, blockades"
united kingdom,2001-08-23,demonstrations
united kingdom,2001-08-23,violent protest
united kingdom,2001-08-29,violent protest
united kingdom,2001-09-04,demonstrations
united kingdom,2001-09-04,"petitions, symbolic actions"
united kingdom,2001-09-20,demonstrations
united kingdom,2001-09-21,"petitions, symbolic actions"
united kingdom,2001-09-26,violent protest
united kingdom,2001-09-26,violent protest
united kingdom,2001-09-30,demonstrations
united kingdom,2001-10-07,demonstrations
united kingdom,2001-10-12,strikes
united kingdom,2001-10-13,demonstrations
united kingdom,2001-10-13,demonstrations
united kingdom,2001-10-18,strikes
united kingdom,2001-10-28,violent protest
united kingdom,2001-10-29,demonstrations
united kingdom,2001-10-30,demonstrations
united kingdom,2001-10-31,violent protest
united kingdom,2001-11-01,demonstrations
united kingdom,2001-11-03,violent protest
united kingdom,2001-11-05,violent protest
united kingdom,2001-11-07,"petitions, symbolic actions"
united kingdom,2001-11-07,"petitions, symbolic actions"
united kingdom,2001-11-07,strikes
united kingdom,2001-11-07,"petitions, symbolic actions"
united kingdom,2001-11-18,demonstrations
united kingdom,2001-12-01,demonstrations
united kingdom,2001-12-01,demonstrations
united kingdom,2001-12-04,demonstrations
united kingdom,2001-12-07,"confrontations, blockades"
united kingdom,2001-12-09,violent protest
united kingdom,2001-12-10,demonstrations
united kingdom,2001-12-15,demonstrations
united kingdom,2001-12-16,demonstrations
united kingdom,2001-12-20,strikes
united kingdom,2001-12-21,strikes
united kingdom,2001-12-22,strikes
united kingdom,2001-12-23,strikes
united kingdom,2001-12-26,"petitions, symbolic actions"
united kingdom,2002-01-01,other protest
united kingdom,2002-01-01,violent protest
united kingdom,2002-01-03,strikes
united kingdom,2002-01-04,strikes
united kingdom,2002-01-07,strikes
united kingdom,2002-01-08,strikes
united kingdom,2002-01-13,strikes
united kingdom,2002-01-14,"petitions, symbolic actions"
united kingdom,2002-01-14,demonstrations
united kingdom,2002-01-29,demonstrations
united kingdom,2002-01-30,strikes
united kingdom,2002-02-01,demonstrations
united kingdom,2002-02-11,"petitions, symbolic actions"
united kingdom,2002-02-11,"confrontations, blockades"
united kingdom,2002-02-12,demonstrations
united kingdom,2002-02-13,demonstrations
united kingdom,2002-02-28,"petitions, symbolic actions"
united kingdom,2002-03-01,strikes
united kingdom,2002-03-01,demonstrations
united kingdom,2002-03-01,demonstrations
united kingdom,2002-03-01,violent protest
united kingdom,2002-03-08,"petitions, symbolic actions"
united kingdom,2002-03-13,demonstrations
united kingdom,2002-03-14,strikes
united kingdom,2002-03-16,demonstrations
united kingdom,2002-03-18,demonstrations
united kingdom,2002-03-18,demonstrations
united kingdom,2002-03-18,demonstrations
united kingdom,2002-03-23,demonstrations
united kingdom,2002-03-23,violent protest
united kingdom,2002-03-25,strikes
united kingdom,2002-03-26,strikes
united kingdom,2002-03-26,demonstrations
united kingdom,2002-03-28,demonstrations
united kingdom,2002-04-01,"petitions, symbolic actions"
united kingdom,2002-04-03,strikes
united kingdom,2002-04-04,strikes
united kingdom,2002-04-05,demonstrations
united kingdom,2002-04-06,demonstrations
united kingdom,2002-04-12,"petitions, symbolic actions"
united kingdom,2002-04-12,"petitions, symbolic actions"
united kingdom,2002-04-12,strikes
united kingdom,2002-04-12,strikes
united kingdom,2002-04-12,strikes
united kingdom,2002-04-12,violent protest
united kingdom,2002-04-12,demonstrations
united kingdom,2002-04-13,demonstrations
united kingdom,2002-04-14,demonstrations
united kingdom,2002-04-15,demonstrations
united kingdom,2002-04-15,"confrontations, blockades"
united kingdom,2002-04-22,violent protest
united kingdom,2002-04-22,violent protest
united kingdom,2002-04-29,"petitions, symbolic actions"
united kingdom,2002-04-30,demonstrations
united kingdom,2002-05-01,violent protest
united kingdom,2002-05-01,demonstrations
united kingdom,2002-05-04,demonstrations
united kingdom,2002-05-04,demonstrations
united kingdom,2002-05-04,demonstrations
united kingdom,2002-05-04,demonstrations
united kingdom,2002-05-04,demonstrations
united kingdom,2002-05-04,demonstrations
united kingdom,2002-05-04,demonstrations
united kingdom,2002-05-04,demonstrations
united kingdom,2002-05-18,"petitions, symbolic actions"
united kingdom,2002-05-18,demonstrations
united kingdom,2002-05-19,demonstrations
united kingdom,2002-05-25,demonstrations
united kingdom,2002-05-28,demonstrations
united kingdom,2002-05-28,strikes
united kingdom,2002-05-29,strikes
united kingdom,2002-06-06,strikes
united kingdom,2002-06-17,"confrontations, blockades"
united kingdom,2002-06-18,"confrontations, blockades"
united kingdom,2002-06-19,"confrontations, blockades"
united kingdom,2002-06-22,"petitions, symbolic actions"
united kingdom,2002-07-03,demonstrations
united kingdom,2002-07-05,"petitions, symbolic actions"
united kingdom,2002-07-06,demonstrations
united kingdom,2002-07-08,"confrontations, blockades"
united kingdom,2002-07-10,strikes
united kingdom,2002-07-10,violent protest
united kingdom,2002-07-11,demonstrations
united kingdom,2002-07-12,demonstrations
united kingdom,2002-07-17,strikes
united kingdom,2002-07-17,strikes
united kingdom,2002-07-18,strikes
united kingdom,2002-07-19,strikes
united kingdom,2002-07-20,"confrontations, blockades"
united kingdom,2002-07-23,demonstrations
united kingdom,2002-07-24,demonstrations
united kingdom,2002-07-24,violent protest
united kingdom,2002-07-29,"confrontations, blockades"
united kingdom,2002-09-01,demonstrations
united kingdom,2002-09-03,strikes
united kingdom,2002-09-05,demonstrations
united kingdom,2002-09-06,demonstrations
united kingdom,2002-09-08,demonstrations
united kingdom,2002-09-18,demonstrations
united kingdom,2002-09-22,demonstrations
united kingdom,2002-09-22,other protest
united kingdom,2002-09-22,demonstrations
united kingdom,2002-09-23,demonstrations
united kingdom,2002-09-24,strikes
united kingdom,2002-09-25,strikes
united kingdom,2002-09-26,strikes
united kingdom,2002-09-27,violent protest
united kingdom,2002-09-28,demonstrations
united kingdom,2002-10-01,strikes
united kingdom,2002-10-01,strikes
united kingdom,2002-10-02,strikes
united kingdom,2002-10-03,strikes
united kingdom,2002-10-15,demonstrations
united kingdom,2002-10-23,"petitions, symbolic actions"
united kingdom,2002-10-23,demonstrations
united kingdom,2002-10-29,strikes
united kingdom,2002-10-30,violent protest
united kingdom,2002-10-31,demonstrations
united kingdom,2002-10-31,demonstrations
united kingdom,2002-11-01,violent protest
united kingdom,2002-11-04,strikes
united kingdom,2002-11-04,demonstrations
united kingdom,2002-11-05,violent protest
united kingdom,2002-11-05,strikes
united kingdom,2002-11-08,demonstrations
united kingdom,2002-11-09,violent protest
united kingdom,2002-11-13,strikes
united kingdom,2002-11-14,strikes
united kingdom,2002-11-14,demonstrations
united kingdom,2002-11-14,demonstrations
united kingdom,2002-11-15,strikes
united kingdom,2002-11-16,"confrontations, blockades"
united kingdom,2002-11-17,strikes
united kingdom,2002-11-22,strikes
united kingdom,2002-11-22,strikes
united kingdom,2002-11-23,strikes
united kingdom,2002-11-25,demonstrations
united kingdom,2002-11-25,"petitions, symbolic actions"
united kingdom,2002-11-25,strikes
united kingdom,2002-11-26,strikes
united kingdom,2002-11-26,strikes
united kingdom,2002-11-27,demonstrations
united kingdom,2002-11-28,strikes
united kingdom,2002-11-29,strikes
united kingdom,2002-11-30,strikes
united kingdom,2002-11-30,demonstrations
united kingdom,2002-12-04,demonstrations
united kingdom,2002-12-07,demonstrations
united kingdom,2002-12-11,"confrontations, blockades"
united kingdom,2002-12-15,violent protest
united kingdom,2002-12-16,strikes
united kingdom,2002-12-16,violent protest
united kingdom,2002-12-16,demonstrations
united kingdom,2002-12-21,demonstrations
united kingdom,2003-01-01,violent protest
united kingdom,2003-01-01,violent protest
united kingdom,2003-01-04,"petitions, symbolic actions"
united kingdom,2003-01-04,demonstrations
united kingdom,2003-01-06,violent protest
united kingdom,2003-01-08,demonstrations
united kingdom,2003-01-13,demonstrations
united kingdom,2003-01-14,violent protest
united kingdom,2003-01-17,demonstrations
united kingdom,2003-01-18,demonstrations
united kingdom,2003-01-18,demonstrations
united kingdom,2003-01-18,demonstrations
united kingdom,2003-01-18,other protest
united kingdom,2003-01-18,demonstrations
united kingdom,2003-01-18,demonstrations
united kingdom,2003-01-19,demonstrations
united kingdom,2003-01-20,other protest
united kingdom,2003-01-20,"confrontations, blockades"
united kingdom,2003-01-20,demonstrations
united kingdom,2003-01-21,strikes
united kingdom,2003-01-22,strikes
united kingdom,2003-01-27,"confrontations, blockades"
united kingdom,2003-01-28,strikes
united kingdom,2003-01-29,strikes
united kingdom,2003-01-30,strikes
united kingdom,2003-01-30,"petitions, symbolic actions"
united kingdom,2003-01-30,demonstrations
united kingdom,2003-02-01,demonstrations
united kingdom,2003-02-01,strikes
united kingdom,2003-02-01,demonstrations
united kingdom,2003-02-02,strikes
united kingdom,2003-02-03,strikes
united kingdom,2003-02-03,demonstrations
united kingdom,2003-02-06,demonstrations
united kingdom,2003-02-07,demonstrations
united kingdom,2003-02-08,strikes
united kingdom,2003-02-10,demonstrations
united kingdom,2003-02-12,"petitions, symbolic actions"
united kingdom,2003-02-13,demonstrations
united kingdom,2003-02-13,"petitions, symbolic actions"
united kingdom,2003-02-14,demonstrations
united kingdom,2003-02-15,demonstrations
united kingdom,2003-02-15,demonstrations
united kingdom,2003-02-16,demonstrations
united kingdom,2003-02-16,demonstrations
united kingdom,2003-02-17,violent protest
